Employee ID,Name,Age,Gender,Department,Position,Manager,Contact Information,Emergency Contact,Leave Type,Reason for Leave,Leave Start Date,Leave End Date,Return to Work Date,Duration,Leave Request Date,Approval Status,Leave Approval Date,Notification Method,Substitute/Backup Employee,Training Required,Previous Leave History,Leave Balance,Annual Leave Quota,Remote Work Option,Health Status,Comments from HR,Document Attachment,Cost Center
cd6ae435-e460-45eb-a564-f93daadca13c,Derek Murray,60,Female,IT,"Loss adjuster, chartered",Gabrielle Smith,001-444-294-2411x34199,461-498-9074,Sick,Family obligation,2023-10-31,2023-11-14,2023-11-15,14,2023-10-29,Denied,2023-10-26,Phone call,Jonathon Griffith,False,5 leaves in the past year,7,18,False,Good,No issues,live.mp4,Johnson Ltd
f52c882c-df1d-4611-9a8a-535957e67753,Misty Moore,35,Male,Sales,Consulting civil engineer,Patricia Peterson,828-967-8223,5627362265,Annual,Vacation travel,2024-02-01,2024-02-26,2024-02-27,25,2024-01-31,Approved,2024-02-01,Phone call,John Cooper,True,5 leaves in the past year,14,15,False,Good,No comments,rule.txt,"Mendoza, Larson and Watson"
9f1158c8-9227-4fc0-ae52-091b978fe912,Michael Gonzalez,44,Other,Operations,Speech and language therapist,Ann Nash,+1-696-552-9224,001-652-216-1165,Maternity,Family obligation,2023-08-27,2023-09-23,2023-09-24,27,2023-08-20,Denied,2023-08-27,Phone call,Kristie Conley,True,1 leaves in the past year,5,10,True,Good,Reviewed,None,"Meyer, Mccarthy and Oliver"
22b0fb3d-d1dc-464e-835d-eb1ec6e4fe83,Erica Edwards,41,Male,IT,Armed forces logistics/support/administrative officer,Robert Walker,939-947-0123x635,812-293-5470,Annual,Vacation travel,2023-05-27,2023-05-30,2023-05-31,3,2023-05-26,Approved,2023-05-25,Email,Jennifer Sharp,False,0 leaves in the past year,5,13,True,Good,Reviewed,None,"Sandoval, Cunningham and Mccall"
373767dc-52bd-4f7d-99ba-1f2b2f139886,Thomas Cardenas,43,Other,Operations,Education administrator,Alice Welch,872-222-8214x506,001-321-925-0452x672,Maternity,Educational course,2023-05-07,2023-05-19,2023-05-20,12,2023-05-04,Approved,2023-05-02,Phone call,Richard Cox,True,4 leaves in the past year,15,15,False,Good,Please update contact details,None,"Sullivan, Riley and Andrade"
de07132b-1e03-4cb9-89b4-3ebeeec53369,Mary Beard,55,Male,Marketing,Medical laboratory scientific officer,Robert Ellison,940.360.1350,375-805-9223x4863,Paternity,Medical treatment,2024-03-25,2024-03-29,2024-03-30,4,2024-03-24,Approved,2024-03-25,Phone call,Joseph Drake,False,0 leaves in the past year,25,19,False,Good,No comments,None,Weaver Ltd
3504b35f-8fe3-49e4-a6e1-234b995f4283,Eddie Barnes,40,Female,Sales,"Accountant, chartered",Emma Johnson,677-342-8127x11536,437.695.4641,Sick,Vacation travel,2024-02-03,2024-02-07,2024-02-08,4,2024-02-01,Approved,2024-01-31,Email,Mark Cook,False,4 leaves in the past year,11,14,True,Good,Reviewed,None,"Johnson, Sherman and Bush"
5ac90649-691d-46fb-b576-063d4a5d56d1,Matthew Simpson,34,Male,IT,Historic buildings inspector/conservation officer,Mrs. Renee Garcia,906-442-5233x4516,(255)725-8059x615,Maternity,Vacation travel,2023-09-13,2023-09-29,2023-09-30,16,2023-09-12,Approved,2023-09-08,Phone call,William Vega,False,5 leaves in the past year,6,27,False,Good,No comments,fill.flac,Reynolds Ltd
86bb69c0-c9ac-42af-b266-3f2305893f53,Rodney White,24,Female,Operations,Chief Strategy Officer,Tara Conner,+1-716-938-7793x4333,744.372.6713x01048,Paternity,Vacation travel,2023-09-22,2023-10-03,2023-10-04,11,2023-09-21,Denied,2023-09-22,Phone call,Shawn Walsh,False,1 leaves in the past year,19,28,True,Good,Please update contact details,None,Stevens LLC
c3f22fc8-fd94-4b8a-bc1b-216bb582bff4,Robert Garrett,60,Female,Marketing,Video editor,Gerald Keith,001-495-268-7046x311,001-604-666-9311x20567,Sick,Family obligation,2024-01-05,2024-02-02,2024-02-03,28,2024-01-02,Approved,2023-12-31,Email,Elizabeth Bell,True,0 leaves in the past year,15,23,True,Good,No comments,None,Smith-Baker
fbe03aba-0872-4ed8-b082-f0025e9a9840,Mary Boyd,34,Other,IT,Tax adviser,Amy Fisher,795.312.5700,001-306-513-2451x27088,Maternity,Educational course,2024-01-13,2024-02-11,2024-02-12,29,2024-01-07,Denied,2024-01-11,Phone call,Joshua Gentry,False,2 leaves in the past year,24,20,False,Good,No comments,None,Miller-Andrade
18a20969-183c-4d1b-b1df-5f702eda4a07,Daniel Koch,53,Female,Marketing,"Programmer, systems",Brett Kent,+1-895-278-7390x78060,001-537-463-6003x9895,Sick,Vacation travel,2023-07-19,2023-07-27,2023-07-28,8,2023-07-12,Approved,2023-07-18,Email,Cynthia Adkins DVM,False,1 leaves in the past year,21,13,True,Good,Reviewed,city.webm,Bryant Inc
1db90ef3-54a8-4266-a493-58ec245b137a,Christina Brown,37,Male,IT,"Engineer, production",Stephanie Everett,705-942-7780x85719,891.699.6572x864,Sick,Vacation travel,2023-06-22,2023-07-13,2023-07-14,21,2023-06-18,Approved,2023-06-18,Phone call,Christopher Williams,True,5 leaves in the past year,11,22,True,Good,Reviewed,None,"Wright, Lane and Johnson"
8690151a-22e9-4045-94eb-4e213f68a179,Christopher Tate,59,Other,Operations,Financial adviser,Joe Sweeney,+1-625-960-2732x95303,001-456-964-7516x746,Paternity,Medical treatment,2024-01-16,2024-01-23,2024-01-24,7,2024-01-08,Approved,2024-01-13,Phone call,Derek Neal,True,4 leaves in the past year,8,10,True,Good,No comments,None,Wilson-Taylor
c72a80ee-99b4-47e5-9aab-3bdfbeac3bd0,Samantha Smith,50,Female,IT,Merchant navy officer,Lori Obrien,+1-540-627-3542x1355,001-593-344-4189x5650,Paternity,Vacation travel,2023-07-08,2023-07-10,2023-07-11,2,2023-07-02,Denied,2023-07-03,Phone call,Chelsea Livingston,False,2 leaves in the past year,1,17,True,Good,Requires follow-up,None,"Benjamin, Moran and Schaefer"
6edb171e-b01a-4c5c-8c0c-fd2a2a06c7cd,Jennifer Nicholson,34,Other,Sales,Air cabin crew,Dana Jones,001-670-840-6777,437.914.4356x7053,Sick,Family obligation,2024-05-01,2024-05-11,2024-05-12,10,2024-04-23,Approved,2024-04-26,Email,Samuel Johns,False,4 leaves in the past year,11,13,False,Good,No comments,None,Guerra Inc
4d820d29-0f72-4770-ba9b-26c609883362,Melanie Fletcher,63,Female,Operations,"Teacher, English as a foreign language",Brandon Ross,001-326-953-2704x66607,+1-823-742-2748x912,Annual,Educational course,2024-02-24,2024-03-20,2024-03-21,25,2024-02-19,Approved,2024-02-22,Phone call,Robert Watson,False,2 leaves in the past year,18,19,False,Good,No comments,None,Joseph PLC
1356bb51-0021-4236-967a-96dbe372cebf,Mark Tran,41,Other,Operations,"Engineer, civil (consulting)",Bruce Sanchez,693.965.6683,001-962-542-1182x7140,Maternity,Medical treatment,2023-11-18,2023-11-21,2023-11-22,3,2023-11-11,Approved,2023-11-14,Email,Jennifer Mcintyre,True,0 leaves in the past year,15,28,True,Good,No comments,None,"Barrett, Bennett and Hall"
e57d342e-0d3b-4f9d-8d11-cf11da9e29c4,Derek Henry,18,Other,Sales,Dance movement psychotherapist,Robert Edwards,(258)414-3580,589.908.3762x36525,Maternity,Educational course,2024-02-17,2024-02-29,2024-03-01,12,2024-02-14,Approved,2024-02-15,Email,William Thompson,False,2 leaves in the past year,29,25,False,Good,Requires follow-up,fire.mp4,"Schneider, Stephens and Marsh"
ced5c28b-13d9-4a95-b4f0-7dff097da6b4,Mario Blevins,44,Other,Operations,Therapeutic radiographer,Brandon Vincent,224-453-6429,001-200-771-9103,Sick,Medical treatment,2024-02-03,2024-02-29,2024-03-01,26,2024-01-30,Denied,2024-01-30,Phone call,Jose Edwards,True,2 leaves in the past year,15,17,True,Good,Reviewed,None,Torres-Brown
c9d8e8dc-0d8c-4963-8754-82ffbc7ca3f8,Brett Rodriguez,26,Other,Marketing,Secondary school teacher,Eric Nixon,831-871-0517,+1-746-853-2936x819,Maternity,Educational course,2023-11-28,2023-11-29,2023-11-30,1,2023-11-21,Approved,2023-11-25,Email,Patrick Pruitt,False,1 leaves in the past year,22,30,False,Good,No comments,None,"Wolf, Turner and Lawson"
0ae646ed-1212-4199-b9b0-7acd4005c943,Kenneth Vasquez,55,Other,HR,Video editor,Lauren Strong,001-272-634-1043x164,(443)251-4461x84321,Paternity,Medical treatment,2024-04-09,2024-04-13,2024-04-14,4,2024-04-03,Denied,2024-04-08,Phone call,Lisa Ray,True,4 leaves in the past year,30,14,False,Good,No comments,None,"Nguyen, Ayers and Reeves"
15a8cff4-0c01-4273-a7b6-090978a3edab,Joseph Smith,42,Other,Sales,Museum education officer,Timothy Martin,382-606-5524,(347)755-8288x0008,Annual,Family obligation,2023-12-16,2024-01-10,2024-01-11,25,2023-12-10,Approved,2023-12-13,Email,Kelly Brady,False,1 leaves in the past year,9,22,False,Good,No comments,None,Lucero Ltd
6bb9d25b-fd2d-4e78-bd6a-19adf593fdfd,Edward Phillips,51,Male,IT,"Chemist, analytical",James Morgan,650-942-9201x63636,(673)704-1165x7383,Annual,Vacation travel,2024-02-14,2024-02-28,2024-02-29,14,2024-02-12,Denied,2024-02-13,Phone call,Gina Lopez,False,5 leaves in the past year,12,25,True,Good,No comments,draw.doc,"Fisher, Johnson and Stevens"
fcfbf5bb-e014-43e5-8685-7a1de8c8d82c,Suzanne Jackson,41,Other,HR,IT trainer,Brittany Smith,+1-525-865-5735x0619,325-649-6636x7150,Sick,Family obligation,2024-02-05,2024-02-11,2024-02-12,6,2024-01-27,Approved,2024-02-05,Phone call,Jeffrey Alexander,True,2 leaves in the past year,28,26,False,Good,No comments,None,Pittman-Collins
f73ded43-b0a3-40e4-981a-e4034ff7b606,Ethan Bradford,51,Female,Sales,Tax adviser,Michael Boyle,001-515-909-1145x06655,2923867689,Annual,Vacation travel,2024-03-01,2024-03-24,2024-03-25,23,2024-02-24,Approved,2024-02-28,Email,James Johnson,False,5 leaves in the past year,5,17,True,Good,Please update contact details,rich.odp,Robles-Alvarez
5eb4a4f7-3590-43db-a3ba-fa66ee2473db,James Castillo,50,Male,Operations,Tax adviser,Nancy Dixon,(459)773-7788x6423,(222)718-0085x28911,Maternity,Educational course,2024-05-01,2024-05-06,2024-05-07,5,2024-04-27,Approved,2024-04-30,Email,Jason Norton,True,2 leaves in the past year,2,18,False,Good,No comments,None,Mahoney-Barker
da869344-573c-464f-aacc-cf206d7fb46b,Patricia Anderson,28,Other,Operations,Medical illustrator,Brendan Lyons,001-351-882-4337x136,(959)787-5256x681,Maternity,Family obligation,2024-03-15,2024-04-04,2024-04-05,20,2024-03-07,Approved,2024-03-14,Phone call,Richard Rhodes,False,5 leaves in the past year,3,15,True,Good,Requires follow-up,yourself.mp4,"Gonzalez, Lucas and Jimenez"
deea30f2-784d-4e19-b39c-4e6bdf9e8dfd,Zachary Carson,33,Other,Sales,Software engineer,Donna Fleming,(813)767-4984,+1-771-904-5792x6670,Sick,Educational course,2024-04-16,2024-05-03,2024-05-04,17,2024-04-10,Denied,2024-04-11,Email,Michael Johnson,True,2 leaves in the past year,15,11,True,Good,No comments,None,"Fox, Patel and Vargas"
f7c02595-cc00-4d89-bb57-a75279ad211d,Beth Reid,49,Female,IT,"Therapist, art",Gloria Spence,511.764.4626x0350,265.941.1068,Paternity,Medical treatment,2023-05-30,2023-06-16,2023-06-17,17,2023-05-27,Approved,2023-05-25,Phone call,Damon Graham,False,0 leaves in the past year,26,21,False,Good,Please update contact details,rise.odt,"Gomez, Murray and Stone"
1a122ff5-8cb9-4722-b414-1b8fef0ba2bf,Scott Allen,19,Other,Sales,"Engineer, aeronautical",Kevin Warner,468-466-6625x6981,258-211-7587x135,Sick,Vacation travel,2023-07-03,2023-07-22,2023-07-23,19,2023-06-29,Approved,2023-07-01,Phone call,Kylie Humphrey,False,5 leaves in the past year,5,22,False,Good,No issues,None,"Rice, Jones and Pittman"
bafbc334-260a-4a0a-9f87-b03540835605,Rachel Steele,44,Other,Marketing,"Engineer, manufacturing systems",William Harmon,8269504086,4259323323,Sick,Family obligation,2023-05-11,2023-05-20,2023-05-21,9,2023-05-10,Approved,2023-05-09,Email,Natalie White,True,3 leaves in the past year,8,29,True,Good,No comments,None,"Davis, Peck and Wilson"
e3bfdf6c-3878-4406-8005-6f8ffdd47adc,Michael Roberts,45,Female,Marketing,Editorial assistant,Denise Rice,688.493.3781,751.457.1173x84529,Maternity,Family obligation,2023-07-19,2023-08-15,2023-08-16,27,2023-07-18,Approved,2023-07-17,Phone call,Elizabeth Johnson,False,1 leaves in the past year,16,27,True,Good,No comments,None,Garcia LLC
44a54f20-d9b5-49d3-bf47-1d49e070f7bd,Xavier Carey,23,Male,IT,Clinical psychologist,Anne Duffy,(530)567-8167,+1-767-610-8871x24704,Annual,Family obligation,2024-04-30,2024-05-18,2024-05-19,18,2024-04-28,Approved,2024-04-28,Email,Mark Conner,True,4 leaves in the past year,22,28,True,Good,No comments,None,Jordan-Anderson
b8369df2-6aaa-470a-b1fc-ad30af26f144,Robert Ponce,44,Other,Marketing,Armed forces logistics/support/administrative officer,Michelle Reid,(907)823-2484,(703)742-3505,Annual,Medical treatment,2024-04-28,2024-05-17,2024-05-18,19,2024-04-26,Denied,2024-04-28,Phone call,Melissa Barry,False,5 leaves in the past year,29,29,False,Good,No comments,None,Landry-Gentry
e08f774a-af93-43d8-932a-031bb4c28604,Jacqueline Dunlap,64,Female,IT,Arts administrator,Janet Villegas,+1-590-366-2831x5530,+1-387-880-2103x099,Maternity,Vacation travel,2023-09-27,2023-10-12,2023-10-13,15,2023-09-21,Denied,2023-09-26,Phone call,John Gardner,False,4 leaves in the past year,7,16,True,Good,Requires follow-up,None,Singh-Jimenez
3ee8599c-5ce6-41c0-95d5-ba5980596841,Kristy Adams,49,Female,HR,Research scientist (life sciences),Robert Lewis,814.253.7250,522-478-3569x7160,Sick,Family obligation,2024-04-14,2024-04-29,2024-04-30,15,2024-04-10,Approved,2024-04-13,Email,Cynthia Walker,False,2 leaves in the past year,17,19,False,Good,No comments,None,"Thompson, Ross and Foley"
51d01c88-3eff-4034-91bc-bc11b501cee7,William Lee,48,Other,Operations,Financial planner,Maria Wagner,001-787-338-7011x0666,715.222.4958x5003,Annual,Family obligation,2023-07-11,2023-08-02,2023-08-03,22,2023-07-03,Approved,2023-07-08,Phone call,Brian Thomas,True,1 leaves in the past year,18,27,False,Good,Please update contact details,None,Patterson-Bauer
1b2ce0cc-ab7d-47c5-9d82-d37d730add0b,Leslie Lane,27,Female,HR,Personal assistant,Chase Bailey,332-458-2577,772-795-5369,Sick,Educational course,2024-05-01,2024-05-11,2024-05-12,10,2024-04-27,Approved,2024-04-27,Phone call,Amber Martin,True,0 leaves in the past year,3,13,False,Good,No comments,None,Hernandez-Love
23206baf-9502-4e6e-85f3-2de211cb293f,Eric Cooper,45,Female,IT,Communications engineer,Stephen Alexander,+1-799-443-5391x453,930.955.2784x81973,Maternity,Family obligation,2023-10-02,2023-10-31,2023-11-01,29,2023-09-30,Denied,2023-09-29,Email,John Fox,False,1 leaves in the past year,26,26,True,Good,No comments,computer.png,Williams Group
a1f0ca4a-095f-49d1-86c4-f5bd5bf02bf2,Laura Kelly,23,Male,HR,Oncologist,Johnny Johnson,+1-754-477-5094x47762,680-622-2394,Sick,Medical treatment,2024-04-23,2024-04-24,2024-04-25,1,2024-04-13,Approved,2024-04-19,Email,Maxwell Rollins,False,2 leaves in the past year,26,29,False,Good,Reviewed,election.tiff,"Tucker, Pitts and Gonzalez"
40fed0c7-652b-4134-9b6c-3d9d36b3e6da,Daniel Adams,33,Other,IT,Water engineer,Jeffrey Graham,(456)944-1624,001-574-907-0288x32920,Maternity,Educational course,2024-03-01,2024-03-17,2024-03-18,16,2024-02-20,Approved,2024-02-28,Email,Jessica Alexander,True,3 leaves in the past year,30,28,False,Good,Please update contact details,None,Jensen-Brown
ee8d16dc-9e26-431a-9f5e-b341bb103d41,James Austin,61,Female,Sales,Hospital pharmacist,Nathaniel Bennett,(728)367-3428,603.525.4244x6391,Paternity,Medical treatment,2023-11-16,2023-12-05,2023-12-06,19,2023-11-07,Denied,2023-11-15,Phone call,Danny Brown,True,0 leaves in the past year,28,19,True,Good,No comments,None,"Booth, Reed and Andersen"
1a0ea8d1-465c-47b0-b99f-0d209aa34261,Christopher Campbell,45,Male,HR,Diplomatic Services operational officer,Corey Nguyen,402.543.6764x42397,787-953-5075x3629,Sick,Educational course,2023-08-22,2023-09-04,2023-09-05,13,2023-08-18,Approved,2023-08-17,Email,Alicia Jones,True,0 leaves in the past year,22,16,True,Good,No issues,near.xlsx,Snyder Ltd
97efbbe5-c409-4899-97fc-9574f463568e,Larry Oliver,56,Male,Sales,Probation officer,Amy Davis,648.489.3952x223,(221)787-3537x4153,Annual,Medical treatment,2023-10-12,2023-11-02,2023-11-03,21,2023-10-10,Approved,2023-10-10,Email,Mr. Todd Nunez MD,False,3 leaves in the past year,30,21,True,Good,No comments,None,"Collins, Young and Gonzales"
f85d51ea-7625-4e8a-81ef-45d3115d6a23,Anthony Avery,31,Male,IT,Market researcher,Melinda Lozano,(620)247-8955,(845)638-4526x837,Paternity,Medical treatment,2023-11-02,2023-11-16,2023-11-17,14,2023-10-30,Denied,2023-10-29,Phone call,Thomas Roberts,True,2 leaves in the past year,27,30,True,Good,No comments,None,Collins PLC
f53a1f1a-d932-4e29-a654-61a57e449270,Robyn Shaw,64,Female,Sales,"Therapist, art",Eric York,384-838-5101x84877,001-990-529-3874,Maternity,Family obligation,2023-10-06,2023-10-16,2023-10-17,10,2023-10-01,Denied,2023-10-02,Phone call,Thomas Castro,True,2 leaves in the past year,27,18,False,Good,No issues,partner.xlsx,Bennett-Herrera
c2a10621-b49a-49c5-88ac-aba75d9fd912,Donald Smith,49,Other,Sales,Customer service manager,Brenda Christensen,7614505835,9465465606,Sick,Educational course,2024-02-22,2024-03-04,2024-03-05,11,2024-02-13,Approved,2024-02-17,Email,Maria Foster,False,5 leaves in the past year,21,15,True,Good,Please update contact details,None,Rose LLC
258372c1-c19d-47b0-b857-555be9f09691,Vanessa Shah,59,Male,IT,IT trainer,Sean Ferrell,232.559.9405x73454,001-785-374-7514x46791,Sick,Vacation travel,2023-09-23,2023-10-22,2023-10-23,29,2023-09-14,Denied,2023-09-21,Email,Stephanie Mcneil,True,4 leaves in the past year,11,27,True,Good,No comments,group.key,Miller Inc
43c6df04-0a88-4e6c-84ad-5b6a291c81a3,Joseph Gibson,25,Other,Sales,Location manager,Chris Hamilton,(754)350-4489,523-791-4871x69233,Sick,Educational course,2023-09-09,2023-09-28,2023-09-29,19,2023-09-05,Denied,2023-09-07,Email,Robert Potter,False,2 leaves in the past year,30,26,False,Good,Please update contact details,None,Tate-Gonzalez
dcc2990c-5042-45bd-91a9-ecfc94e8dc6d,Amy Mcconnell,36,Male,HR,"Conservator, furniture",Christopher Barrett,378-637-4740x054,(307)876-1756,Sick,Family obligation,2024-02-06,2024-03-07,2024-03-08,30,2024-01-27,Denied,2024-02-01,Email,Catherine Mcmahon,True,0 leaves in the past year,26,18,False,Good,Requires follow-up,None,"Carter, Christensen and Atkins"
968afae7-0974-4c6e-a82e-8d3ca96080e3,Amy Woods,20,Female,Marketing,Charity officer,Adrian Scott,(202)638-8455,(317)447-1615,Maternity,Family obligation,2024-04-20,2024-04-25,2024-04-26,5,2024-04-17,Denied,2024-04-15,Email,Andrea Garcia,False,2 leaves in the past year,22,30,False,Good,No issues,None,Reed Group
a59c0410-0950-47d3-8ee2-a4f64566c0b0,Stephanie Martin,57,Male,Marketing,Set designer,Alec Gordon,001-922-415-2310x08041,(500)306-9172x002,Paternity,Educational course,2023-08-02,2023-08-23,2023-08-24,21,2023-07-29,Denied,2023-07-28,Email,Donna Williams,True,5 leaves in the past year,26,17,True,Good,No issues,situation.ppt,"Long, Harris and Wagner"
98712611-27fe-4911-985a-b5a8ca5e04c4,Shelby Morales,62,Other,HR,Adult nurse,Jacqueline Hall,001-358-749-8359x62697,+1-686-472-5976x5656,Paternity,Family obligation,2024-01-28,2024-02-20,2024-02-21,23,2024-01-25,Approved,2024-01-23,Phone call,Cesar Larsen,True,4 leaves in the past year,15,12,False,Good,Reviewed,None,Zhang Inc
542aa7d3-074f-4e4c-b4b5-e1aee834f577,Thomas Williams,20,Female,Marketing,Operations geologist,Madeline Williams,(909)775-2547,9294449641,Maternity,Vacation travel,2024-03-19,2024-03-21,2024-03-22,2,2024-03-15,Denied,2024-03-18,Email,Chelsea Brady,False,4 leaves in the past year,8,23,False,Good,Please update contact details,None,Lynch Inc
87568e70-a6c7-494a-b5b5-65f53886af30,Sonya Mcmahon,62,Female,Marketing,Water engineer,Jason Sanford,+1-491-535-9615x345,438-854-8746,Sick,Vacation travel,2024-03-12,2024-03-29,2024-03-30,17,2024-03-05,Denied,2024-03-12,Phone call,Lisa Baker,False,4 leaves in the past year,18,15,True,Good,No comments,develop.pdf,Baldwin Group
d1a7848e-0882-4a33-ba0d-141d59f38daf,Krista Hall,65,Other,Marketing,Photographer,Mark Fox,(762)520-7379x2068,+1-929-800-2228x1744,Sick,Family obligation,2023-10-21,2023-11-20,2023-11-21,30,2023-10-14,Approved,2023-10-16,Phone call,Margaret Waller,True,0 leaves in the past year,10,18,False,Good,Please update contact details,None,Medina Group
20045a30-8ea1-4457-8968-373b54987083,Paul Snow,46,Female,IT,"Pharmacist, community",Keith Tate,748.332.1310x029,(301)548-2025x907,Sick,Vacation travel,2023-07-22,2023-07-26,2023-07-27,4,2023-07-16,Denied,2023-07-19,Email,Christopher Ward,False,1 leaves in the past year,15,24,True,Good,Requires follow-up,amount.flac,Marshall Group
